date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2019-01-30,sz.000651,40.8300,41.0500,40.4400,40.7000,41.1000,33230654,1355912044.9500,3,0.556645,1,-0.973230,0
2019-01-31,sz.000651,41.0800,41.7500,40.8800,41.7500,40.7000,47374589,1963679969.4400,3,0.793569,1,2.579851,0
2019-02-01,sz.000651,42.3500,42.3500,41.6500,41.9600,41.7500,40894729,1714917893.6100,3,0.685025,1,0.502992,0
2019-02-11,sz.000651,41.8700,43.2800,41.7900,43.0700,41.9600,39917349,1707182382.6700,3,0.668653,1,2.645378,0
2019-02-12,sz.000651,43.0700,43.4500,42.8200,43.2200,43.0700,36698352,1582481925.2900,3,0.614732,1,0.348274,0
2019-02-13,sz.000651,43.3700,43.6500,42.8300,43.5100,43.2200,41802503,1810395646.2800,3,0.700231,1,0.670979,0
2019-02-14,sz.000651,43.4600,44.5000,43.2100,44.3500,43.5100,43546157,1919738192.5800,3,0.729439,1,1.930591,0
2019-02-15,sz.000651,44.2400,44.2500,42.6600,42.7500,44.3500,64381715,2788302171.9600,3,1.078454,1,-3.607663,0
2019-02-18,sz.000651,43.2900,44.2800,43.2100,44.0900,42.7500,48026017,2110376160.7000,3,0.804481,1,3.134503,0
2019-02-19,sz.000651,44.5000,45.5000,44.2500,44.6200,44.0900,53235010,2388570936.4400,3,0.891736,1,1.202084,0
2019-02-20,sz.000651,44.9900,45.0800,44.2500,44.9900,44.6200,33464112,1497965946.6500,3,0.560555,1,0.829231,0
2019-02-21,sz.000651,45.1000,45.5000,44.6200,44.8400,44.9900,44965515,2027676043.0100,3,0.753214,1,-0.333411,0
2019-02-22,sz.000651,44.7900,45.0000,43.9900,44.9600,44.8400,45113200,2012175819.1800,3,0.755688,1,0.267616,0
2019-02-25,sz.000651,45.1100,46.1000,44.4000,46.0800,44.3600,93008257,4201073393.7900,3,1.557975,1,3.877370,0
2019-02-26,sz.000651,46.0200,46.0200,44.8100,44.9300,46.0800,67527001,3054746631.4400,3,1.131140,1,-2.495663,0
2019-02-27,sz.000651,45.3000,45.3600,44.2000,44.5500,44.9300,46966648,2106323328.9100,3,0.786735,1,-0.845762,0
2019-02-28,sz.000651,44.5000,45.1300,44.4400,44.8000,44.5500,34638053,1552155274.7300,3,0.580220,1,0.561167,0
2019-03-01,sz.000651,45.1600,45.8600,45.0300,45.7300,44.8000,64503002,2929046968.0800,3,1.080486,1,2.075894,0
2019-03-04,sz.000651,46.2700,47.7400,46.0000,46.6500,45.7300,88029512,4126903921.2600,3,1.474577,1,2.011813,0
2019-03-05,sz.000651,47.0500,47.4700,46.7000,47.0800,46.6500,53711471,2529131438.2300,3,0.899717,1,0.921758,0
2019-03-06,sz.000651,47.3000,47.8000,46.7100,47.1000,47.0800,47632361,2245821672.6300,3,0.797887,1,0.042474,0
2019-03-07,sz.000651,47.1000,47.1100,45.5000,45.7400,47.1000,63612511,2927540247.7300,3,1.065569,1,-2.887467,0
2019-03-08,sz.000651,44.7600,45.3900,44.4300,44.5100,45.7400,63223056,2831378006.4800,3,1.059045,1,-2.689120,0
2019-03-11,sz.000651,44.5100,45.4600,44.5100,45.3700,44.5100,42744102,1923601001.5900,3,0.716004,1,1.932152,0
2019-03-12,sz.000651,45.7300,45.7500,44.6000,44.8000,45.3700,70191342,3162378085.8100,3,1.175771,1,-1.256336,0
2019-03-13,sz.000651,44.8800,45.2500,44.8000,44.9500,44.8000,39902264,1795234953.8300,3,0.668400,1,0.334825,0
2019-03-14,sz.000651,44.9000,46.0000,44.8300,45.4600,44.9500,51368856,2338446464.9800,3,0.860476,1,1.134590,0
2019-03-15,sz.000651,45.5000,47.6800,45.5000,46.9200,45.4600,83975319,3931306214.2100,3,1.406665,1,3.211613,0
2019-03-18,sz.000651,46.9000,48.1100,46.5400,47.9000,46.9200,65350732,3104486244.0900,3,1.094686,1,2.088669,0
2019-03-19,sz.000651,47.9300,48.4300,46.9100,47.2100,47.9000,50703847,2404196675.5900,3,0.849337,1,-1.440506,0
2019-03-20,sz.000651,47.0100,47.1000,46.1100,46.6100,47.2100,46049241,2144968562.5100,3,0.771368,1,-1.270914,0
2019-03-21,sz.000651,46.4000,46.5700,45.9800,46.2700,46.6100,46690937,2158335256.6000,3,0.782117,1,-0.729457,0
2019-03-22,sz.000651,46.4000,46.7400,45.8000,46.1600,46.2700,42619203,1968097727.9200,3,0.713912,1,-0.237736,0
